$GPGGA,030204.000,4644.2076,N,11659.9882,W,1,07,0.97,792.3,M,1
$GPGGA,030400.000,4644.2083,N,11659.9900,W,1,06,1.06,792.5,M,137,1.06,0.8601,0.10

$GPGGA,030402.000,4644.2083,N,11659.9901,W,1,06,1.06,792.5,M,17.3,M,,5B,0.17

$GPGGA,030403.000,4644.2083,N,11659.9901,W,1,06,1.06,792.5,M,17.3,M,,5A,0.22

$GPGGA,030404.000,4644.2082,N,11659.9902,W,1,06,1.07,792.5,M,17.3,M,,5E,0.15

$GPGGA,030405.000,4644.2082,N,11659.9903,W,1,06,1.06,792.5,M,17.3,M,,5F,0.20

$GPGGA,030407.000,4644.2082,N,11659.9906,W,1,06,1.07,792.5,M,17.3,M,,59,0.48

$GPGGA,030408.000,4644.2081,N,11659.9908,W,1,06,1.07,792.5,M,17.3,M,,5B,0.39

$GPGGA,030409.000,4644.2081,N,11659.9908,W,1,06,1.06,792.5,M,17.3,M,,5B,0.28

$GPGGA,030410.000,4644.2080,N,11659.9909,W,1,06,1.06,792.5,M,17.3,M,,53,0.11

$GPGGA,030411.000,4644.2080,N,11659.9908,W,1,06,1.06,792.5,M,17.3,M,,53,0.15

$GPGGA,030412.000,4644.2080,N,11659.9909,W,1,06,1.06,792.5,M,17.3,M,,51,0.14

$GPGGA,030413.000,4644.2080,N,11659.9910,W,1,06,1.06,792.5,M,17.3,M,,58,0.27

$GPGGA,030414.000,4644.2080,N,11659.9911,W,1,06,1.06,792.5,M,17.3,M,,5E,0.33

$GPGGA,030415.000,4644.2080,N,11659.9911,W,1,06,1.06,792.5,M,17.3,M,,5F,0.10

$GPGGA,030416.000,4644.2080,N,11659.9910,W,1,06,1.07,792.5,M,17.3,M,,5C,0.24

$GPGGA,030417.000,4644.2079,N,11659.9908,W,1,06,1.06,792.5,M,17.3,M,,53,0.35

$GPGGA,030419.000,4644.2077,N,11659.9906,W,1,06,1.07,792.5,M,17.3,M,,5C,0.48

$GPGGA,030420.000,4644.2076,N,11659.9905,W,1,06,1.06,792.5,M,17.3,M,,55,0.45

$GPGGA,030421.000,4644.2075,N,11659.9903,W,1,06,1.06,792.5,M,17.3,M,,51,0.48

$GPGGA,030423.000,4644.2073,N,11659.9903,W,1,06,1.06,792.5,M,17.3,M,,55,0.34

$GPGGA,030424.000,4644.2073,N,11659.9903,W,1,06,1.06,792.5,M,17.3,M,,52,0.27

$GPGGA,030426.000,4644.2072,N,11659.9901,W,1,06,1.06,792.5,M,17.3,M,,53,0.25

$GPGGA,030427.000,4644.2071,N,11659.9901,W,1,06,1.06,792.5,M,17.3,M,,51,0.20

$GPGGA,030428.000,4644.2071,N,11659.9900,W,1,07,0.97,792.5,M,17.3,M,,57,0.21

$GPGGA,030429.000,4644.2070,N,11659.9900,W,1,07,0.98,792.5,M,17.3,M,,58,0.19

$GPGGA,030430.000,4644.2070,N,11659.9899,W,1,07,0.98,792.5,M,17.3,M,,51,0.21

$GPGGA,030431.000,4644.2070,N,11659.9899,W,1,07,0.98,792.5,M,17.3,M,,50,0.13

$GPGGA,030432.000,4644.2070,N,11659.9899,W,1,07,0.98,792.5,M,17.3,M,,53,0.00

$GPGGA,030434.000,4644.2070,N,11659.9901,W,1,07,0.98,792.5,M,17.3,M,,55,0.23

$GPGGA,030435.000,4644.2070,N,11659.9901,W,1,07,0.97,792.5,M,17.3,M,,5B,0.23

$GPGGA,030437.000,4644.2070,N,11659.9903,W,1,07,0.98,792.5,M,17.3,M,,54,0.25

$GPGGA,030438.000,4644.2070,N,11659.9904,W,1,07,0.98,792.5,M,17.3,M,,5C,0.28

$GPGGA,030439.000,4644.2069,N,11659.9906,W,1,07,0.97,792.5,M,17.3,M,,58,0.29

$GPGGA,030440.000,4644.2069,N,11659.9907,W,1,07,0.97,792.5,M,17.3,M,,57,0.26

$GPGGA,030442.000,4644.2069,N,11659.9909,W,1,07,0.98,792.5,M,17.3,M,,54,0.32

$GPGGA,030443.000,4644.2069,N,11659.9910,W,1,07,0.97,792.5,M,17.3,M,,52,0.33

$GPGGA,030444.000,4644.2068,N,11659.9911,W,1,07,0.97,792.5,M,17.3,M,,55,0.29

$GPGGA,030445.000,4644.2068,N,11659.9912,W,1,07,0.98,792.5,M,17.3,M,,58,0.23

$GPGGA,030447.000,4644.2067,N,11659.9913,W,1,07,0.98,792.5,M,17.3,M,,54,0.24

$GPGGA,030448.000,4644.2066,N,11659.9913,W,1,07,0.97,792.5,M,17.3,M,,55,0.22

$GPGGA,030449.000,4644.2066,N,11659.9912,W,1,07,0.98,792.5,M,17.3,M,,5A,0.29

$GPGGA,030450.000,4644.2065,N,11659.9911,W,1,07,0.97,792.5,M,17.3,M,,5D,0.32

$GPGGA,030451.000,4644.2065,N,11659.9910,W,1,07,0.98,792.5,M,17.3,M,,52,0.31

$GPGGA,030452.000,4644.2064,N,11659.9909,W,1,07,0.97,792.6,M,17.3,M,,54,0.28

$GPGGA,030454.000,4644.2063,N,11659.9907,W,1,07,0.98,792.6,M,17.3,M,,54,0.29

$GPGGA,030455.000,4644.2062,N,11659.9907,W,1,07,0.98,792.6,M,17.3,M,,54,0.39

$GPGGA,030456.000,4644.2060,N,11659.9907,W,1,07,0.98,792.6,M,17.3,M,,55,0.41

$GPGGA,030457.000,4644.2059,N,11659.9907,W,1,07,0.98,792.6,M,17.3,M,,5E,0.38

$GPGGA,030458.000,4644.2058,N,11659.9908,W,1,07,0.98,792.6,M,17.3,M,,5F,0.37

$GPGGA,030459.000,4644.2057,N,11659.9908,W,1,07,0.97,792.6,M,17.3,M,,5E,0.37

$GPGGA,030501.000,4644.2057,N,11659.9909,W,1,07,0.98,792.6,M,17.3,M,,5C,0.14

$GPGGA,030502.000,4644.2057,N,11659.9910,W,1,07,0.97,792.6,M,17.3,M,,58,0.13

$GPGGA,030503.000,4644.2058,N,11659.9910,W,1,07,0.98,792.6,M,17.3,M,,59,0.12

$GPGGA,030504.000,4644.2058,N,11659.9911,W,1,07,0.98,792.6,M,17.3,M,,5F,0.18

$GPGGA,030505.000,4644.2058,N,11659.9911,W,1,07,0.98,792.6,M,17.3,M,,5E,0.19

$GPGGA,030506.000,4644.2058,N,11659.9911,W,1,07,0.97,792.6,M,17.3,M,,52,0.07

$GPGGA,030508.000,4644.2057,N,11659.9910,W,1,07,0.98,792.6,M,17.3,M,,5D,0.24

$GPGGA,030509.000,4644.2056,N,11659.9910,W,1,07,0.98,792.6,M,17.3,M,,5D,0.26

$GPGGA,030510.000,4644.2056,N,11659.9909,W,1,07,0.98,792.6,M,17.3,M,,5D,0.21

$GPGGA,030511.000,4644.2056,N,11659.9909,W,1,07,0.98,792.6,M,17.3,M,,5C,0.16

$GPGGA,030512.000,4644.2056,N,11659.9908,W,1,07,0.97,792.6,M,17.3,M,,51,0.25

$GPGGA,030513.000,4644.2057,N,11659.9909,W,1,07,0.98,792.6,M,17.3,M,,5F,0.39

$GPGGA,030514.000,4644.2058,N,11659.9910,W,1,07,0.98,792.6,M,17.3,M,,5F,0.40

